date,open,high,low,close,volume,dividend
2002-02-22,24.5,25,23.9,24.62,710700,0
2002-02-25,24.96,27.19,24.93,26.73,1205800,0
2002-02-26,27.25,27.73,26.11,26.94,980800,0
2002-02-27,27.59,28,27.03,27.32,746000,0
2002-02-28,27.56,27.82,26.16,26.35,549300,0
2002-03-01,26.66,27.65,26,27.09,695600,0
2002-03-04,27.63,29.95,27.38,28.96,1671500,0
2002-03-05,27.41,29.75,27.3,28.95,1089900,0
2002-03-06,28.94,30.75,28.35,30.43,943000,0
2002-03-07,31,31.49,30.25,30.48,777400,0
2002-03-08,30.94,31.31,30.48,30.77,500600,0
2002-03-11,30.74,31.42,30.03,31.28,502900,0
2002-03-12,30.46,31.17,30.26,31,311400,0
2002-03-13,30.71,30.88,29.87,29.87,462500,0
2002-03-14,29.77,30.3,29.36,29.55,381900,0
2002-03-15,29.36,29.88,28.82,28.97,334900,0
2002-03-18,29.07,29.6,28.88,29.1,314700,0
2002-03-19,29.06,29.8,29.06,29.6,290000,0
2002-03-20,29.58,31.2,29.37,30.53,867800,0
2002-03-21,30.72,31.2,30.36,31.01,357600,0
2002-03-22,30.8,32.88,30.75,32.41,1077100,0
2002-03-25,32.29,33.1,31.02,31.06,718500,0
2002-03-26,31.01,31.7,30.13,30.42,410800,0
2002-03-27,30.41,30.85,30.06,30.38,278500,0
2002-03-28,30.75,31.31,30.41,30.76,290600,0
2002-04-01,30.74,31.47,29.94,31,600000,0
2002-04-02,31,33.59,31,33.26,2348200,0
2002-04-03,33.3,33.3,31.63,31.76,809900,0
2002-04-04,31.93,31.97,31.1,31.8,353000,0
2002-04-05,31.83,31.93,30.5,30.93,371100,0
2002-04-08,31.06,31.53,30.12,30.36,499300,0
2002-04-09,30.13,30.66,29.3,29.42,525700,0
2002-04-10,29.41,30,29.19,29.43,376000,0
2002-04-11,29.43,29.54,28.2,28.34,402400,0
2002-04-12,28.4,29.6,28.3,29.46,423200,0
2002-04-15,29.75,29.85,28.75,28.9,301300,0
2002-04-16,29.2,30.12,29.15,29.99,374900,0
2002-04-17,30,31.26,30,31.1,666700,0
2002-04-18,31,31.25,29.48,30.21,497200,0
2002-04-19,30.03,30.2,29.13,29.41,299400,0
2002-04-22,29.52,30.14,28.75,30,587200,0
2002-04-23,29.9,30.12,28.52,28.76,575900,0
2002-04-24,28.55,29.23,27.36,27.53,885800,0
2002-04-25,27.27,27.75,26.5,27.06,890100,0
2002-04-26,27.23,27.57,26.02,26.25,754500,0
2002-04-29,26.24,26.75,25,25.34,731400,0
2002-04-30,23.8,25.44,23.25,25,1301000,0
2002-05-01,25.24,25.24,24.07,24.16,824500,0
2002-05-02,24.34,24.61,22.77,23.03,678100,0
2002-05-03,22.85,23.04,21.57,22.05,743300,0
2002-05-06,22.22,22.94,22.01,22.16,500000,0
2002-05-07,22.31,24.33,22.3,23.69,852000,0
2002-05-08,25.15,25.45,24.35,25.35,774500,0
2002-05-09,25.5,25.5,23.75,23.83,488900,0
2002-05-10,24.49,24.49,22.14,22.48,624100,0
2002-05-13,23.05,23.72,22.68,23.27,687300,0
2002-05-14,24.42,24.73,23.83,24.23,442800,0
2002-05-15,24.48,25.08,24,24.89,442000,0
2002-05-16,25.17,25.18,24,24.45,247900,0
2002-05-17,24.8,25.16,24.52,24.82,282900,0
2002-05-20,24.99,25,23.83,23.83,180700,0
2002-05-21,24.16,24.64,23.25,23.34,349400,0
2002-05-22,23.86,23.87,22.76,23.66,297600,0
2002-05-23,24.16,24.21,23.5,23.54,247900,0
2002-05-24,23.5,23.75,22.43,22.87,429000,0
2002-05-28,23.99,24,22,22.23,535000,0
2002-05-29,22.07,22.1,20.83,21.32,730900,0
2002-05-30,20.8,21.29,20.25,20.86,698500,0
2002-05-31,21.21,22.51,20.98,21.65,539300,0
2002-06-03,21.61,21.61,20.8,21.09,599500,0
2002-06-04,21.34,21.34,20,20.11,900200,0
2002-06-05,20.52,20.7,20.02,20.58,359900,0
2002-06-06,20.68,20.75,19.5,19.52,490300,0
2002-06-07,18.99,19.27,18.44,19.19,817600,0
2002-06-10,19.19,19.34,18.65,18.72,556300,0
2002-06-11,19.55,19.64,18.51,18.58,508800,0
2002-06-12,18.56,18.69,16.64,17.11,1234300,0
2002-06-13,17.23,18.07,17,17.52,711400,0
2002-06-14,16.94,18.35,16.5,17.99,725000,0
2002-06-17,18.37,19.45,18.29,19.37,674800,0
2002-06-18,20.26,20.5,18.51,18.84,534100,0
2002-06-19,18.63,19.1,17.78,17.95,657000,0
2002-06-20,17.86,18.44,17.11,17.15,545200,0
2002-06-21,17.4,17.61,16.87,16.95,493200,0
2002-06-24,17.12,17.16,16.05,16.9,835800,0
2002-06-25,17.14,17.6,16.43,16.47,612100,0
2002-06-26,16.19,16.28,15.42,15.93,801100,0
2002-06-27,16.1,16.54,15.12,15.44,803500,0
2002-06-28,15.55,16.87,15.54,16.46,688200,0
2002-07-01,16.52,17.13,16.1,16.22,889400,0
2002-07-02,16.2,16.73,15.05,15.42,856700,0
2002-07-03,15.08,15.68,14.66,15.27,691600,0
2002-07-05,15.97,17.1,15.97,16.8,476800,0
2002-07-08,16.68,17.14,16.3,16.43,524700,0
2002-07-09,16.44,16.47,15.71,16,451700,0
2002-07-10,16,16.05,14.75,14.9,652300,0
2002-07-11,14.86,15.47,14.39,15.38,744400,0
2002-07-12,15.71,15.85,15.09,15.13,457600,0
2002-07-15,11.99,13.39,11.41,12.03,3887800,0
2002-07-16,12.14,12.38,11.12,11.78,1078500,0
2002-07-17,12.15,12.85,12,12.72,1198200,0
2002-07-18,13.2,13.81,12.69,12.7,1109100,0
2002-07-19,12.4,12.7,11.93,12.5,824000,0
2002-07-22,12.41,12.49,11.73,12.06,1450157,0
2002-07-23,12.04,12.25,11.5,11.5,791938,0
2002-07-24,11.42,12.37,10.95,12.27,1880497,0
2002-07-25,12.45,12.5,10.52,11.07,1202327,0
2002-07-26,11.21,11.45,10.31,10.49,776355,0
2002-07-29,10.99,12.35,10.91,12.23,1072623,0
2002-07-30,12.36,12.39,11.42,11.8,1035351,0
2002-07-31,12.38,12.98,11.6,11.81,1391413,0
2002-08-01,12.04,12.14,11.4,11.4,591349,0
2002-08-02,11.49,11.49,10.77,11.05,616610,0
2002-08-05,10.81,11.1,10.12,10.12,409540,0
2002-08-06,11.25,12.98,10.52,12.68,2036194,0
2002-08-07,14.53,14.7,11.75,12.24,3606049,0
2002-08-08,12.4,13.09,12.31,12.99,1063159,0
2002-08-09,13.03,14.5,12.9,14.01,1213166,0
2002-08-12,14.05,14.7,13.67,14.38,668234,0
2002-08-13,14.69,15,13.4,13.54,709794,0
2002-08-14,13.31,14.08,12.93,13.8,522078,0
2002-08-15,14.09,14.58,13.64,14.19,622089,0
2002-08-16,14.16,14.85,14,14.53,476233,0
2002-08-19,14.46,15.58,14.46,15.2,604134,0
2002-08-20,15.44,15.44,14.06,14.38,1085737,0
2002-08-21,14.88,15.5,14.73,15.4,690975,0
2002-08-22,15.7,16,14.88,14.92,831328,0
2002-08-23,14.99,14.99,14.21,14.42,633260,0
2002-08-26,14.64,15.07,14.45,14.77,524764,0
2002-08-27,15,15.15,14.42,14.48,309333,0
2002-08-28,14.31,14.6,13.57,13.86,645347,0
2002-08-29,13.87,14.8,13.82,14.43,695063,0
2002-08-30,14.51,14.58,13.97,14.01,243232,0
2002-09-03,13.8,13.8,13.09,13.28,591412,0
2002-09-04,13.17,13.45,12.27,12.32,829321,0
2002-09-05,12,12.59,11.83,12.23,432492,0
2002-09-06,12.26,12.8,12.25,12.73,479958,0
2002-09-09,12.68,12.69,11.95,12,558021,0
2002-09-10,12.33,12.91,12.25,12.67,572017,0
2002-09-11,12.99,13.51,12.91,13.14,314020,0
2002-09-12,13.08,13.09,12.48,12.81,505026,0
2002-09-13,12.56,12.65,12.28,12.4,329535,0
2002-09-16,12.39,12.4,11.97,12.01,387569,0
2002-09-17,12.1,12.45,11.6,11.66,536138,0
2002-09-18,11.64,11.65,11.12,11.35,660873,0
2002-09-19,11.24,11.46,11,11.02,288458,0
2002-09-20,11.32,11.39,10.9,11.2,332767,0
2002-09-23,11.15,11.15,10.4,10.61,548919,0
2002-09-24,10.38,10.45,10,10.01,607333,0
2002-09-25,10.27,10.55,10.02,10.38,608793,0
2002-09-26,10.65,10.7,9.96,10.05,658001,0
2002-09-27,10.1,10.13,9.65,9.7,658297,0
2002-09-30,9.71,9.75,8.95,9.25,815365,0
2002-10-01,9.51,9.55,8.69,9.33,811810,0
2002-10-02,9.24,9.35,8.8,8.8,584210,0
2002-10-03,8.9,9.11,8.37,8.38,600783,0
2002-10-04,8.51,8.55,7.4,7.62,1092431,0
2002-10-07,7.74,7.75,6.66,6.8,862673,0
2002-10-08,7.29,7.84,6.89,7.7,1054073,0
2002-10-09,7.72,7.88,7.1,7.18,958304,0
2002-10-10,7.43,8,7.1,7.7,907466,0
2002-10-11,8,8.52,7.99,8.31,721102,0
2002-10-14,8.32,8.56,8.15,8.36,408578,0
2002-10-15,9.2,9.75,8.8,9.73,1333934,0
2002-10-16,9.59,9.59,8.68,8.82,751265,0
2002-10-17,9.5,9.83,9.34,9.72,772868,0
2002-10-18,9.66,9.87,9.32,9.62,507190,0
2002-10-21,9.73,11.16,9.39,11.1,1163493,0
2002-10-22,10.69,11.75,10.28,11.35,1394478,0
2002-10-23,11.24,11.45,10.75,11.27,801993,0
2002-10-24,11.34,12,10.75,10.95,828348,0
2002-10-25,11.01,11.5,10.83,11.14,378740,0
2002-10-28,11.55,11.71,11.13,11.15,616653,0
2002-10-29,11.18,11.2,10.22,10.48,720022,0
2002-10-30,10.75,11.13,10.57,10.89,727052,0
2002-10-31,10.9,11.48,10.88,11.08,579808,0
2002-11-01,11.13,11.4,10.78,11.27,382263,0
2002-11-04,11.8,12.46,11.65,11.9,763524,0
2002-11-05,11.8,11.8,11.2,11.33,453382,0
2002-11-06,11.43,11.91,11.36,11.76,447790,0
2002-11-07,11.77,11.77,11,11.15,436198,0
2002-11-08,11.03,11.21,10.8,10.88,355989,0
2002-11-11,10.81,11,10.22,10.22,356521,0
2002-11-12,10.23,11.25,10.23,10.94,531690,0
2002-11-13,10.55,11.06,10.52,10.87,393032,0
2002-11-14,11.02,11.44,10.9,11.37,309472,0
2002-11-15,11.3,11.45,10.94,11.2,307329,0
2002-11-18,11.41,11.55,11.17,11.22,320776,0
2002-11-19,11.22,11.36,10.76,11.05,464724,0
2002-11-20,11.04,11.08,10.78,11.08,416745,0
2002-11-21,11.21,12.3,11.1,12.18,847087,0
2002-11-22,12.02,14.26,11.92,13.8,1493661,0
2002-11-25,14.28,16.46,14.17,15.69,3388860,0
2002-11-26,15.79,15.82,14.51,14.65,1132233,0
2002-11-27,14.8,15.53,14.8,15.39,782470,0
2002-11-29,15.51,15.71,15.01,15.03,230884,0
2002-12-02,15.6,15.78,14.9,15.37,766902,0
2002-12-03,16.16,16.69,15.49,15.54,1842392,0
2002-12-04,15.35,15.67,14.63,15.24,788565,0
2002-12-05,15.34,15.6,14.33,14.38,756972,0
2002-12-06,13.65,14,13,13.7,1115859,0
2002-12-09,13.74,14.72,13.74,14.38,1023826,0
2002-12-10,14.86,15.07,14.61,14.84,701140,0
2002-12-11,14.9,15.05,13.94,14.21,1013799,0
2002-12-12,12.94,13,12.13,12.33,3076189,0
2002-12-13,12.52,12.54,11.8,11.91,926746,0
2002-12-16,12.37,12.48,12.01,12.42,716787,0
2002-12-17,12.58,12.75,12.47,12.59,675857,0
2002-12-18,12.5,12.52,11.7,11.79,802494,0
2002-12-19,11.62,12.15,11.53,11.77,476129,0
2002-12-20,11.95,12.05,11.56,11.85,380581,0
2002-12-23,11.75,11.8,11.22,11.4,1123505,0
2002-12-24,11.39,11.49,11.25,11.29,230755,0
2002-12-26,11.43,11.51,11.24,11.26,294488,0
2002-12-27,10.99,11.25,10.58,10.69,714801,0
2002-12-30,10.5,10.97,10.48,10.93,570409,0
2002-12-31,10.78,11.13,10.75,11.07,472047,0
2003-01-02,87.7,87.9,86.21,86.28,192100,0
2003-01-03,86.15,86.54,85.83,86.48,311200,0
2003-01-06,86.17,86.29,85.81,86.25,35600,0
2003-01-07,86.19,86.75,86.17,86.56,69800,0
2003-01-08,86.88,87.14,86.78,86.99,160100,0
2003-01-09,86.17,86.17,85.02,85.32,237500,0
2003-01-10,85.92,85.92,85.12,85.54,145200,0
2003-01-13,85.54,85.87,85.4,85.68,53300,0
2003-01-14,86,86.28,85.96,85.98,98900,0
2003-01-15,86.28,86.7,86.2,86.4,129600,0
2003-01-16,86.38,86.6,85.62,86.52,57900,0
2003-01-17,87.1,87.24,86.93,86.95,97700,0
2003-01-21,86.88,87.45,86.8,87.45,107500,0
2003-01-22,87.68,87.9,87.52,87.88,107100,0
2003-01-23,87.32,87.7,87.3,87.45,110700,0
2003-01-24,87.74,88.44,87.74,87.97,285300,0
2003-01-27,87.9,88.04,87.5,87.65,150500,0
2003-01-28,87.65,87.78,87.1,87.65,454700,0
2003-01-29,87.83,87.88,86.98,87.17,221400,0
2003-01-30,87.2,87.9,87.1,87.82,108600,0
2003-01-31,87.9,88.21,87.54,88.06,182300,0
2003-02-03,87.67,87.91,87.31,87.88,55200,0
2003-02-04,88.37,88.4,88.11,88.27,56900,0
2003-02-05,88.23,88.7,87.43,87.51,223300,0
2003-02-06,87.84,88.26,87.79,88.22,120900,0
2003-02-07,87.77,88.52,87.63,88.42,247200,0
2003-02-10,88.12,88.4,87.69,87.8,76600,0
2003-02-11,87.6,87.91,87.43,87.78,259100,0
2003-02-12,87.8,88.13,87.67,88.09,121300,0
2003-02-13,88.27,89.18,88.17,88.57,440200,0
2003-02-14,88.3,88.37,87.61,87.81,829700,0
2003-02-18,87.56,87.98,87.34,87.92,213200,0
2003-02-19,88.39,88.7,88.25,88.52,62100,0
2003-02-20,88.34,88.9,88.34,88.82,486700,0
2003-02-21,88.56,88.72,88.21,88.3,250400,0
2003-02-24,88.88,88.9,88.62,88.72,168200,0
2003-02-25,89.4,89.65,89,89.13,358500,0
2003-02-26,89.38,89.75,89.15,89.75,334000,0
2003-02-27,89.46,89.99,89.31,89.9,695700,0
2003-02-28,89.68,90.54,89.58,90.47,213300,0
2003-03-03,90,90.45,89.91,90.24,204100,0
2003-03-04,90.13,90.45,90.02,90.3,83100,0
2003-03-05,90.62,90.63,90.04,90.6,126000,0
2003-03-06,90.55,90.68,90.06,90.25,166000,0
2003-03-07,90.72,90.79,90.05,90.56,263800,0
2003-03-10,90.81,91.03,90.68,91.03,147200,0
2003-03-11,90.99,91.16,90.73,90.87,82800,0
2003-03-12,90.92,91.36,90.88,91.2,454800,0
2003-03-13,90.15,90.39,89.52,89.52,830200,0
2003-03-14,89.9,90.12,89.62,89.96,590900,0
2003-03-17,90.52,90.52,88.86,88.88,724400,0
2003-03-18,88.96,89.2,88.01,88.04,415200,0
2003-03-19,88.04,88.07,87.33,87.39,398400,0
2003-03-20,87.82,87.95,86.76,87.25,206700,0
2003-03-21,86.92,87.05,86.05,86.05,843400,0
2003-03-24,87.1,87.6,86.85,87.41,373800,0
2003-03-25,87.65,87.82,86.9,87.31,606400,0
2003-03-26,87.25,87.65,87.25,87.49,309500,0
2003-03-27,87.75,87.87,87.33,87.55,191600,0
2003-03-28,87.92,88.08,87.72,87.75,253400,0
2003-03-31,88.3,88.93,88.3,88.9,643800,0
2003-04-01,88.4,88.79,87.9,88.27,289800,0
2003-04-02,87.65,87.7,87.28,87.35,312200,0
2003-04-03,87.25,87.58,87.14,87.3,245600,0
2003-04-04,87.06,87.3,86.88,87.05,184900,0
2003-04-07,86.22,86.86,85.92,86.85,485400,0
2003-04-08,87.05,87.59,86.99,87.55,194700,0
2003-04-09,87.4,87.86,87.17,87.81,102400,0
2003-04-10,87.75,87.85,87.35,87.4,53300,0
2003-04-11,86.82,87.32,86.59,87.26,450000,0
2003-04-14,87.1,87.11,86.71,87.02,207100,0
2003-04-15,87.33,87.53,87.04,87.49,128500,0
2003-04-16,87.53,87.9,87.47,87.85,97700,0
2003-04-17,88.24,88.4,87.8,87.99,106200,0
2003-04-21,87.48,87.83,87.26,87.8,148000,0
2003-04-22,88.15,88.26,87.62,87.75,299900,0
2003-04-23,87.78,88.01,87.6,87.93,42700,0
2003-04-24,88.4,88.99,88.4,88.72,199000,0
2003-04-25,88.75,89.1,88.68,88.92,529700,0
2003-04-28,89.09,89.09,88.78,88.78,80500,0
2003-04-29,88.53,88.77,88.32,88.63,177500,0
2003-04-30,88.79,89.52,88.72,89.45,294100,0
2003-05-01,89.2,89.6,88.8,89.02,231200,0
2003-05-02,89.06,89.07,88.27,88.32,231500,0
2003-05-05,88.31,88.87,88.2,88.79,77700,0
2003-05-06,88.84,89.4,88.52,89.23,260600,0
2003-05-07,90,90.33,89.82,90.27,306900,0
2003-05-08,90.6,90.9,90.28,90.49,437400,0
2003-05-09,90.3,90.62,90.2,90.58,110000,0
2003-05-12,91.14,91.19,90.73,91.15,364700,0
2003-05-13,90.9,91.37,90.83,91.35,227800,0
2003-05-14,91.83,92.98,91.62,92.75,1426500,0
2003-05-15,92.6,93.57,92.6,93.04,810300,0
2003-05-16,93.48,93.76,92.95,93.72,703900,0
2003-05-19,94.11,94.24,93.13,93.4,817800,0
2003-05-20,93.15,94.78,93.12,94.78,606600,0
2003-05-21,94.25,95.66,94.12,94.77,1799600,0
2003-05-22,95.1,95.7,94.9,95.61,576200,0
2003-05-23,95.77,96.21,95.64,95.85,690600,0
2003-05-27,95.62,95.71,94.12,94.12,846400,0
2003-05-28,93.9,94.14,93.31,93.96,730500,0
2003-05-29,94.3,94.8,94.07,94.78,508300,0
2003-05-30,94.45,94.74,93.97,94.6,722200,0
2003-06-02,93.88,93.88,93.09,93.51,478600,0
2003-06-03,93.76,94.58,93.71,94.26,389400,0
2003-06-04,94.46,94.71,94.05,94.54,394100,0
2003-06-05,95.2,95.38,93.8,93.8,820900,0
2003-06-06,93.7,94.15,93.38,94.14,276800,0
2003-06-09,94.7,94.88,94.27,94.77,282200,0
2003-06-10,95.08,95.93,95.07,95.9,534800,0
2003-06-11,96.25,96.6,95.7,95.78,633600,0
2003-06-12,96.11,96.73,96.01,96.53,315400,0
2003-06-13,96.93,97.28,96.76,97.18,478400,0
2003-06-16,97.5,97.66,96.26,96.26,789300,0
2003-06-17,95.97,96.03,95.4,95.5,691600,0
2003-06-18,95.06,95.06,94.2,94.28,657600,0
2003-06-19,93.96,94.48,93.5,94.1,817700,0
2003-06-20,93.9,94.05,93.03,93.75,561700,0
2003-06-23,93.82,94.43,93.53,94.31,819900,0
2003-06-24,94.15,95.18,94.01,95.18,292900,0
2003-06-25,95.42,95.49,93.45,93.66,1002800,0
2003-06-26,93.25,93.25,92.12,92.4,1423800,0
2003-06-27,92.55,92.55,91.55,92.07,735900,0
2003-06-30,91.92,92.52,91.68,92.5,541900,0
2003-07-01,92.15,92.49,91.51,91.69,449000,0
2003-07-02,91.2,92.07,91.11,91.92,338800,0
2003-07-03,91.7,91.71,90.6,90.6,559100,0
2003-07-07,90.28,90.59,90.02,90.02,465400,0
2003-07-08,90.43,90.48,89.63,90.1,389600,0
2003-07-09,90.53,90.69,90.11,90.39,270400,0
2003-07-10,90.69,90.75,90.12,90.36,718000,0
2003-07-11,90.3,90.79,90.21,90.79,389500,0
2003-07-14,90.68,90.87,89.63,89.75,465900,0
2003-07-15,89.54,89.86,87.4,87.65,3171100,0
2003-07-16,87.41,88.72,87.15,88.15,1205400,0
2003-07-17,87.33,88.04,87.18,87.88,897000,0
2003-07-18,87.65,87.96,87.44,87.7,550800,0
2003-07-21,87.5,87.6,85.65,85.84,1267600,0
2003-07-22,85.97,86.36,85.44,86.26,1576900,0
2003-07-23,86.8,87.05,86.4,86.55,1374700,0
2003-07-24,85.9,86.08,85.55,85.79,701100,0
2003-07-25,85.98,86.62,85.4,85.56,1273500,0
2003-07-28,85.24,85.29,84.4,84.41,1268500,0
2003-07-29,84.18,85.35,83.26,83.26,2139300,0
2003-07-30,83.74,84.72,83.57,84.2,1963400,0
2003-07-31,83.69,83.71,82.23,82.95,4706400,0
2003-08-01,82.1,82.79,81.98,82.51,3061200,0
2003-08-04,82.48,83.22,82.35,83.22,1858700,0
2003-08-05,83.21,83.29,81.8,82.03,2413000,0
2003-08-06,82.5,83.77,82.37,83.65,2549700,0
2003-08-07,83.8,84.05,83.14,84,1796400,0
2003-08-08,84.34,84.79,83.65,83.66,2399100,0
2003-08-11,83.55,83.57,82.91,83.24,1355000,0
2003-08-12,83.42,83.65,82.8,82.85,1534200,0
2003-08-13,82.2,82.35,81.19,81.25,2257700,0
2003-08-14,81.44,82.1,80.91,82.05,1612300,0
2003-08-15,82.2,82.5,81.9,82,515100,0
2003-08-18,82.3,82.6,82.01,82.38,655300,0
2003-08-19,82.55,83.65,82.5,83.65,1086500,0
2003-08-20,83.83,83.87,82.74,83.2,503600,0
2003-08-21,83.06,83.45,82.42,83,783600,0
2003-08-22,82.95,83.85,82.9,83.37,413200,0
2003-08-25,83.32,83.54,82.25,82.72,648200,0
2003-08-26,82.45,83.37,82.32,83.37,837200,0
2003-08-27,83.27,83.27,82.61,82.99,404200,0
2003-08-28,83.23,83.98,83.23,83.85,557200,0
2003-08-29,83.94,83.99,83.38,83.65,651100,0
2003-09-02,83.63,83.65,82.04,82.06,868700,0
2003-09-03,82.48,82.48,81.88,82.19,639900,0
2003-09-04,82.49,82.71,82.16,82.65,562900,0
2003-09-05,83.4,84.09,83.17,84.07,838000,0
2003-09-08,83.63,84.45,83.2,83.2,621100,0
2003-09-09,83.52,83.94,82.92,83.8,599900,0
2003-09-10,83.9,84.7,83.82,84.65,1285900,0
2003-09-11,84.26,84.38,83.8,84.1,859500,0
2003-09-12,85.02,85.38,84.45,84.68,1375300,0
2003-09-15,84.5,84.89,84.11,84.55,367100,0
2003-09-16,84.37,84.5,83.9,84.42,555200,0
2003-09-17,84.72,85.56,84.48,85.47,1223900,0
2003-09-18,85.65,85.65,84.83,85.53,615000,0
2003-09-19,85.65,86.03,85.49,85.63,869300,0
2003-09-22,85,85.18,84.23,84.95,1126400,0
2003-09-23,84.88,85.54,84.64,85.53,632100,0
2003-09-24,85.54,86.49,85.34,86.27,1005300,0
2003-09-25,86.3,86.72,86.15,86.7,846800,0
2003-09-26,86.94,87.49,86.82,87.48,1869700,0
2003-09-29,87.02,87.45,86.66,86.78,743000,0
2003-09-30,87,88.25,86.96,88.22,1623900,0
2003-10-01,87.5,87.93,87.35,87.52,931900,0
2003-10-02,86.84,87.45,86.4,87.12,1194100,0
2003-10-03,86.05,86.2,85.1,85.29,1451200,0
2003-10-06,85.12,85.79,85.08,85.66,507200,0
2003-10-07,85.45,85.57,84.63,84.67,594200,0
2003-10-08,84.45,84.98,84.35,84.65,811800,0
2003-10-09,83.92,84.13,83.65,84.05,1385600,0
2003-10-10,84.5,84.73,84.3,84.55,256600,0
2003-10-13,84.35,84.5,84.22,84.22,116300,0
2003-10-14,83.75,84.1,83.55,83.64,337100,0
2003-10-15,83.16,83.3,82.85,83.23,465600,0
2003-10-16,83.48,83.77,82.75,82.9,564900,0
2003-10-17,83.08,83.69,83.01,83.54,354500,0
2003-10-20,83.45,84.15,83.42,83.82,281600,0
2003-10-21,84.03,84.38,83.85,84.13,429700,0
2003-10-22,84.6,85,84.4,84.95,798000,0
2003-10-23,85,85,84.02,84.33,1055600,0
2003-10-24,85,85.6,84.66,85.27,1412200,0
2003-10-27,85.15,85.33,84.8,85.1,346900,0
2003-10-28,84.85,85.69,84.57,85.55,2200300,0
2003-10-29,85.28,85.35,84.61,84.78,926600,0
2003-10-30,84,84.55,83.8,84.4,936300,0
2003-10-31,84.73,85.22,83.74,85.19,887400,0
2003-11-03,84.56,84.58,84.04,84.44,957672,0
2003-11-04,84.65,84.97,84.59,84.92,246450,0
2003-11-05,84.82,84.82,84.26,84.34,275100,0
2003-11-06,83.77,83.92,83.5,83.55,861600,0
2003-11-07,83.12,83.59,83.05,83.5,725700,0
2003-11-10,83.6,83.84,83.2,83.43,553900,0
2003-11-11,83.45,83.5,83.36,83.44,99900,0
2003-11-12,83.86,84.15,83.79,84.05,321400,0
2003-11-13,84.6,85.37,84.54,85.35,920400,0
2003-11-14,85.3,85.96,85.2,85.92,484800,0
2003-11-17,86.14,86.59,85.95,86.05,695000,0
2003-11-18,85.97,86.61,85.78,86.58,632200,0
2003-11-19,86.42,86.62,85.56,85.62,553900,0
2003-11-20,86.25,86.49,85.8,86.45,373300,0
2003-11-21,86.58,86.93,86.5,86.5,516900,0
2003-11-24,86.18,86.31,85.75,85.79,573800,0
2003-11-25,85.95,86.52,85.95,86.26,298700,0
2003-11-26,86.1,86.4,85.33,85.91,613800,0
2003-11-28,85.35,85.4,85.13,85.13,311300,0
2003-12-01,84.4,84.57,83.8,84.24,1106600,0
2003-12-02,84.4,84.6,84,84.6,589100,0
2003-12-03,84.51,84.78,83.95,84.26,1446100,0
2003-12-04,84.26,84.67,84.19,84.45,561500,0
2003-12-05,85.3,86.23,85.12,85.8,1163800,0
2003-12-08,85.78,85.78,85.09,85.2,436200,0
2003-12-09,85.45,85.7,84.36,84.6,939200,0
2003-12-10,85.07,85.1,84.55,84.74,555700,0
2003-12-11,84.51,85.38,84.37,85.35,510500,0
2003-12-12,85.42,85.88,85.42,85.51,553100,0
2003-12-15,85.5,85.88,85.18,85.46,690000,0
2003-12-16,85.4,85.86,85.27,85.74,462800,0
2003-12-17,86.23,86.65,86.2,86.32,533100,0
2003-12-18,86.62,87.1,86.3,87.1,708100,0
2003-12-19,86.97,87.07,86.61,87.07,477600,0
2003-12-22,87.12,87.34,86.65,86.83,483700,0
2003-12-23,86.53,86.7,85.85,85.85,446600,0
